InventoryId,AvgInventoryQty,TotalCOGS,AvgPurchasePrice,AvgInventoryValue,InventoryTurnoverRatio
42_BLACK HOLLOW_17316,11.0,250.92000000000002,20.91,230.01,1.090909090909091
42_BLACK HOLLOW_1734,8.5,209.39999999999998,17.45,148.325,1.4117647058823528
42_BLACK HOLLOW_17341,9.0,46.32,3.86,34.74,1.3333333333333333
42_BLACK HOLLOW_17349,16.0,115.80000000000001,9.65,154.4,0.75
42_BLACK HOLLOW_17350,13.0,113.39999999999999,9.45,122.85,0.923076923076923
42_BLACK HOLLOW_17432,8.5,124.08,10.34,87.89,1.4117647058823528
42_BLACK HOLLOW_17503,9.5,10.34,10.34,98.23,0.10526315789473684
42_BLACK HOLLOW_17814,10.0,283.68,23.64,236.4,1.2
42_BLACK HOLLOW_17954,13.5,64.32000000000001,5.36,72.36,0.888888888888889
42_BLACK HOLLOW_17957,7.0,109.68,9.14,63.980000000000004,1.7142857142857142
42_BLACK HOLLOW_17967,14.5,215.04000000000002,8.96,129.92000000000002,1.6551724137931034
42_BLACK HOLLOW_18014,9.0,163.2,13.6,122.39999999999999,1.3333333333333333
42_BLACK HOLLOW_18095,7.5,124.56,10.38,77.85000000000001,1.5999999999999999
42_BLACK HOLLOW_18096,11.0,251.28000000000003,20.94,230.34,1.090909090909091
42_BLACK HOLLOW_18152,23.0,189.35999999999999,5.26,120.97999999999999,1.565217391304348
42_BLACK HOLLOW_1817,6.0,100.74,16.79,100.74,1.0
42_BLACK HOLLOW_18337,10.5,122.39999999999999,10.2,107.1,1.1428571428571428
42_BLACK HOLLOW_18347,55.5,617.76,8.58,476.19,1.2972972972972974
42_BLACK HOLLOW_18507,16.5,979.22,44.51,734.415,1.3333333333333335
42_BLACK HOLLOW_18758,11.0,79.44,6.62,72.82000000000001,1.0909090909090908
42_BLACK HOLLOW_1880,3.0,140.13,46.71,140.13,1.0
42_BLACK HOLLOW_18811,10.5,94.08,7.84,82.32,1.142857142857143
42_BLACK HOLLOW_18812,19.0,204.0,8.5,161.5,1.263157894736842
42_BLACK HOLLOW_18813,17.0,189.35999999999999,7.89,134.13,1.4117647058823528
42_BLACK HOLLOW_18837,13.5,103.92,8.66,116.91,0.888888888888889
42_BLACK HOLLOW_18856,10.5,50.96,3.92,41.16,1.2380952380952381
42_BLACK HOLLOW_18875,5.0,30.900000000000002,5.15,25.75,1.2000000000000002
42_BLACK HOLLOW_18879,7.0,119.88,9.99,69.93,1.714285714285714
42_BLACK HOLLOW_18971,3.5,93.84,15.64,54.74,1.7142857142857142
42_BLACK HOLLOW_19035,8.5,86.16,7.18,61.03,1.4117647058823528
42_BLACK HOLLOW_19191,9.5,84.89,6.53,62.035000000000004,1.368421052631579
42_BLACK HOLLOW_19283,10.0,82.67999999999999,6.89,68.89999999999999,1.2
42_BLACK HOLLOW_19397,10.0,137.76,11.48,114.80000000000001,1.1999999999999997
42_BLACK HOLLOW_19556,29.0,9.39,9.39,272.31,0.034482758620689655
42_BLACK HOLLOW_19557,21.0,112.68,9.39,197.19,0.5714285714285715
42_BLACK HOLLOW_19821,24.0,247.68,10.32,247.68,1.0
42_BLACK HOLLOW_20096,7.0,70.56,5.88,41.16,1.7142857142857144
42_BLACK HOLLOW_20180,9.0,115.80000000000001,9.65,86.85000000000001,1.3333333333333333
42_BLACK HOLLOW_2041,3.5,183.42000000000002,61.14,213.99,0.8571428571428572
42_BLACK HOLLOW_20791,8.0,64.80000000000001,5.4,43.2,1.5000000000000002
42_BLACK HOLLOW_20855,9.0,103.19999999999999,8.6,77.39999999999999,1.3333333333333333
42_BLACK HOLLOW_20912,10.0,189.0,15.75,157.5,1.2
42_BLACK HOLLOW_20948,5.0,307.68,51.28,256.4,1.2000000000000002
42_BLACK HOLLOW_21033,8.5,322.68,26.89,228.565,1.411764705882353
42_BLACK HOLLOW_2105,30.5,385.63,7.87,240.035,1.6065573770491803
42_BLACK HOLLOW_211,6.0,118.97999999999999,19.83,118.97999999999999,1.0
42_BLACK HOLLOW_21105,11.0,19.6,19.6,215.60000000000002,0.09090909090909091
42_BLACK HOLLOW_21129,15.5,277.44,11.56,179.18,1.5483870967741935
42_BLACK HOLLOW_21144,10.5,149.88,12.49,131.145,1.1428571428571428
42_BLACK HOLLOW_21208,50.5,990.72,10.32,521.16,1.9009900990099011
42_BLACK HOLLOW_21232,9.5,79.44,6.62,62.89,1.263157894736842
42_BLACK HOLLOW_2125,7.0,441.12,36.76,257.32,1.7142857142857144
42_BLACK HOLLOW_21329,12.5,252.48,10.52,131.5,1.92
42_BLACK HOLLOW_2136,10.0,258.36,21.53,215.3,1.2
42_BLACK HOLLOW_21469,12.0,235.20000000000002,19.6,235.20000000000002,1.0
42_BLACK HOLLOW_21752,13.5,181.92000000000002,7.58,102.33,1.777777777777778
42_BLACK HOLLOW_21965,18.5,56.28,4.69,86.765,0.6486486486486487
42_BLACK HOLLOW_22019,20.0,116.76,9.73,194.60000000000002,0.6
42_BLACK HOLLOW_22297,23.5,81.0,6.75,158.625,0.5106382978723404
42_BLACK HOLLOW_22298,19.0,8.06,8.06,153.14000000000001,0.05263157894736842
42_BLACK HOLLOW_2280,7.5,137.0,27.4,205.5,0.6666666666666666
42_BLACK HOLLOW_2290,6.5,216.48,18.04,117.25999999999999,1.8461538461538463
42_BLACK HOLLOW_23356,41.5,607.74,14.47,600.505,1.0120481927710843
42_BLACK HOLLOW_23692,7.0,151.92000000000002,12.66,88.62,1.7142857142857144
42_BLACK HOLLOW_2373,18.5,370.43999999999994,10.29,190.36499999999998,1.9459459459459458
42_BLACK HOLLOW_23973,15.5,124.56,10.38,160.89000000000001,0.7741935483870968
42_BLACK HOLLOW_24002,15.5,134.27,4.63,71.765,1.870967741935484
42_BLACK HOLLOW_24286,11.5,177.96,14.83,170.545,1.0434782608695654
42_BLACK HOLLOW_24327,46.0,786.0,13.1,602.6,1.3043478260869565
42_BLACK HOLLOW_2433,3.0,275.70000000000005,91.9,275.70000000000005,1.0
42_BLACK HOLLOW_2438,4.0,162.78,54.26,217.04,0.75
42_BLACK HOLLOW_24455,41.5,702.6,11.71,485.96500000000003,1.4457831325301205
42_BLACK HOLLOW_24634,9.5,123.24,10.27,97.565,1.263157894736842
42_BLACK HOLLOW_24703,7.5,169.73000000000002,15.43,115.725,1.4666666666666668
42_BLACK HOLLOW_2476,17.5,402.96,16.79,293.825,1.3714285714285714
42_BLACK HOLLOW_24840,21.0,312.28000000000003,8.44,177.23999999999998,1.7619047619047623
42_BLACK HOLLOW_2499,8.0,258.36,21.53,172.24,1.5
42_BLACK HOLLOW_25125,12.0,102.60000000000001,8.55,102.60000000000001,1.0
42_BLACK HOLLOW_25126,10.5,79.44,6.62,69.51,1.1428571428571428
42_BLACK HOLLOW_2518,4.5,218.94,36.49,164.205,1.3333333333333333
42_BLACK HOLLOW_25373,8.0,92.88,7.74,61.92,1.4999999999999998
42_BLACK HOLLOW_2554,5.5,416.65,83.33,458.315,0.9090909090909091
42_BLACK HOLLOW_25581,9.0,72.84,6.07,54.63,1.3333333333333333
42_BLACK HOLLOW_2570,6.5,342.84000000000003,57.14,371.41,0.9230769230769231
42_BLACK HOLLOW_25704,13.0,90.36,7.53,97.89,0.923076923076923
42_BLACK HOLLOW_25777,19.5,107.52000000000001,8.96,174.72000000000003,0.6153846153846153
42_BLACK HOLLOW_25802,16.0,197.04000000000002,8.21,131.36,1.5
42_BLACK HOLLOW_25846,26.5,590.45,12.050000000000002,319.32500000000005,1.8490566037735847
42_BLACK HOLLOW_25883,25.0,24.82,24.82,620.5,0.04
42_BLACK HOLLOW_2591,6.0,176.39999999999998,29.4,176.39999999999998,1.0
42_BLACK HOLLOW_2598,11.0,137.28,11.44,125.83999999999999,1.090909090909091
42_BLACK HOLLOW_25985,11.0,79.92,6.66,73.26,1.0909090909090908
42_BLACK HOLLOW_2602,6.0,263.04,43.84,263.04,1.0
42_BLACK HOLLOW_26143,38.5,167.4,4.65,179.025,0.935064935064935
42_BLACK HOLLOW_2615,21.0,30.839999999999996,2.57,53.97,0.5714285714285714
42_BLACK HOLLOW_2619,5.0,412.64,51.58,257.9,1.6
42_BLACK HOLLOW_26248,7.0,794.64,132.44,927.0799999999999,0.8571428571428572
42_BLACK HOLLOW_26250,14.0,327.12,13.63,190.82000000000002,1.7142857142857142
42_BLACK HOLLOW_2630,6.5,358.92,29.91,194.415,1.8461538461538463
42_BLACK HOLLOW_26395,28.5,47.28,3.94,112.28999999999999,0.4210526315789474
42_BLACK HOLLOW_26462,36.0,648.0,10.8,388.8,1.6666666666666665
42_BLACK HOLLOW_26558,16.5,198.48,16.54,272.90999999999997,0.7272727272727273
42_BLACK HOLLOW_2658,7.5,149.88,12.49,93.675,1.6
42_BLACK HOLLOW_26739,8.0,330.96,27.58,220.64,1.5
42_BLACK HOLLOW_26821,17.5,44.37,4.93,86.27499999999999,0.5142857142857143
42_BLACK HOLLOW_2686,5.0,160.8,26.8,134.0,1.2000000000000002
42_BLACK HOLLOW_2694,6.0,223.86,37.31,223.86,1.0
42_BLACK HOLLOW_2696,8.0,302.28000000000003,25.19,201.52,1.5
42_BLACK HOLLOW_273,41.0,207.71999999999997,17.31,709.7099999999999,0.2926829268292683
42_BLACK HOLLOW_27361,13.0,71.88,5.99,77.87,0.923076923076923
42_BLACK HOLLOW_27429,8.0,154.8,12.9,103.2,1.5
42_BLACK HOLLOW_27514,13.0,131.52,10.96,142.48000000000002,0.923076923076923
42_BLACK HOLLOW_27515,12.5,215.04000000000002,8.96,112.00000000000001,1.92
42_BLACK HOLLOW_2752,24.5,1236.57,26.31,644.5949999999999,1.9183673469387756
42_BLACK HOLLOW_2755,13.5,492.0,19.68,265.68,1.8518518518518519
42_BLACK HOLLOW_27567,16.0,173.52,7.23,115.68,1.5
42_BLACK HOLLOW_2759,19.5,243.36,10.14,197.73000000000002,1.2307692307692306
42_BLACK HOLLOW_2760,40.0,2073.48,28.02,1120.8,1.85
42_BLACK HOLLOW_2772,5.5,323.04999999999995,46.15,253.825,1.2727272727272727
42_BLACK HOLLOW_27799,6.5,208.92000000000002,17.41,113.165,1.8461538461538463
42_BLACK HOLLOW_2780,10.5,341.52,28.46,298.83,1.1428571428571428
42_BLACK HOLLOW_27802,19.5,391.91999999999996,16.33,318.43499999999995,1.2307692307692308
42_BLACK HOLLOW_27808,23.5,54.480000000000004,4.54,106.69,0.5106382978723405
42_BLACK HOLLOW_2783,10.5,181.07999999999998,10.06,105.63000000000001,1.714285714285714
42_BLACK HOLLOW_27831,20.5,164.16,6.84,140.22,1.170731707317073
42_BLACK HOLLOW_27835,21.0,109.68,9.14,191.94,0.5714285714285715
42_BLACK HOLLOW_2800,3.5,358.14,59.69,208.915,1.7142857142857142
42_BLACK HOLLOW_28069,32.5,196.20000000000002,5.45,177.125,1.1076923076923078
42_BLACK HOLLOW_2808,4.5,118.05,23.61,106.245,1.111111111111111
42_BLACK HOLLOW_28081,24.0,66.12,5.51,132.24,0.5
42_BLACK HOLLOW_28114,15.0,130.56,10.88,163.20000000000002,0.7999999999999999
42_BLACK HOLLOW_2826,8.0,384.66999999999996,29.59,236.72,1.6249999999999998
42_BLACK HOLLOW_2839,5.0,162.0,27.0,135.0,1.2
42_BLACK HOLLOW_2879,8.0,266.52,22.21,177.68,1.4999999999999998
42_BLACK HOLLOW_28856,34.0,549.5999999999999,11.45,389.29999999999995,1.4117647058823528
42_BLACK HOLLOW_2899,4.0,227.10000000000002,37.85,151.4,1.5
42_BLACK HOLLOW_29353,9.5,208.92000000000002,17.41,165.395,1.263157894736842
42_BLACK HOLLOW_29431,9.5,238.32,19.86,188.67,1.2631578947368423
42_BLACK HOLLOW_2944,10.0,385.68,32.14,321.4,1.2000000000000002
42_BLACK HOLLOW_2957,4.5,155.34,25.89,116.505,1.3333333333333335
42_BLACK HOLLOW_2960,3.5,208.02,69.34,242.69,0.8571428571428572
42_BLACK HOLLOW_2982,6.5,313.38,52.23,339.495,0.923076923076923
42_BLACK HOLLOW_2989,3.5,1155.54,192.59,674.065,1.7142857142857142
42_BLACK HOLLOW_2994,4.5,215.76,35.96,161.82,1.3333333333333333
42_BLACK HOLLOW_3016,24.0,175.07999999999998,14.59,350.15999999999997,0.5
42_BLACK HOLLOW_30602,20.0,297.71999999999997,8.27,165.39999999999998,1.8
42_BLACK HOLLOW_3072,8.5,218.88,18.24,155.04,1.411764705882353
42_BLACK HOLLOW_31083,12.0,223.92000000000002,18.66,223.92000000000002,1.0
42_BLACK HOLLOW_31203,10.0,71.88,5.99,59.900000000000006,1.1999999999999997
42_BLACK HOLLOW_31494,36.0,325.08,6.02,216.71999999999997,1.5000000000000002
42_BLACK HOLLOW_31542,24.0,193.20000000000002,16.1,386.40000000000003,0.5
42_BLACK HOLLOW_3161,9.0,79.92,6.66,59.94,1.3333333333333335
42_BLACK HOLLOW_3174,6.5,260.76,21.73,141.245,1.846153846153846
42_BLACK HOLLOW_3180,46.0,776.74,10.94,503.23999999999995,1.5434782608695654
42_BLACK HOLLOW_31909,24.0,464.40000000000003,12.9,309.6,1.5
42_BLACK HOLLOW_31915,44.5,496.2,8.27,368.015,1.348314606741573
42_BLACK HOLLOW_3194,12.5,109.85999999999999,18.31,228.87499999999997,0.48
42_BLACK HOLLOW_3220,18.0,441.6,14.720000000000002,264.96000000000004,1.6666666666666665
42_BLACK HOLLOW_32924,9.5,330.12,27.51,261.345,1.263157894736842
42_BLACK HOLLOW_32969,10.5,82.67999999999999,6.89,72.345,1.1428571428571428
42_BLACK HOLLOW_3300,61.5,0.71,0.71,43.665,0.016260162601626015
42_BLACK HOLLOW_33148,15.5,54.480000000000004,4.54,70.37,0.7741935483870968
42_BLACK HOLLOW_3326,15.0,176.64000000000001,7.36,110.4,1.6
42_BLACK HOLLOW_33307,15.5,127.08,10.59,164.145,0.7741935483870968
42_BLACK HOLLOW_33370,9.5,276.24,23.02,218.69,1.2631578947368423
42_BLACK HOLLOW_3354,18.0,374.85,10.71,192.78000000000003,1.9444444444444442
42_BLACK HOLLOW_33587,14.5,244.79999999999998,20.4,295.79999999999995,0.8275862068965518
42_BLACK HOLLOW_3363,12.5,232.56,9.69,121.125,1.92
42_BLACK HOLLOW_3364,21.0,660.45,17.85,374.85,1.7619047619047619
42_BLACK HOLLOW_33682,9.5,65.28,10.88,103.36000000000001,0.631578947368421
42_BLACK HOLLOW_33683,7.5,124.56,10.38,77.85000000000001,1.5999999999999999
42_BLACK HOLLOW_33684,15.5,61.92,10.32,159.96,0.3870967741935484
42_BLACK HOLLOW_33767,13.0,85.67999999999999,7.14,92.82,0.923076923076923
42_BLACK HOLLOW_3396,21.0,494.28,13.729999999999999,288.33,1.7142857142857142
42_BLACK HOLLOW_34133,18.5,36.72,6.12,113.22,0.32432432432432434
42_BLACK HOLLOW_34137,7.0,82.08,6.84,47.879999999999995,1.7142857142857144
42_BLACK HOLLOW_3420,9.5,95.16,7.93,75.335,1.2631578947368423
42_BLACK HOLLOW_3437,16.5,332.15999999999997,13.84,228.35999999999999,1.4545454545454546
42_BLACK HOLLOW_34428,30.0,563.45,9.55,286.5,1.9666666666666668
42_BLACK HOLLOW_34430,17.5,180.72,15.06,263.55,0.6857142857142857
42_BLACK HOLLOW_34504,12.0,113.39999999999999,9.45,113.39999999999999,1.0
42_BLACK HOLLOW_34647,9.5,61.800000000000004,5.15,48.925000000000004,1.263157894736842
42_BLACK HOLLOW_34752,13.5,174.72,14.56,196.56,0.8888888888888888
42_BLACK HOLLOW_34763,11.0,93.48,7.79,85.69,1.090909090909091
42_BLACK HOLLOW_34850,11.5,103.19999999999999,8.6,98.89999999999999,1.0434782608695652
42_BLACK HOLLOW_3486,20.5,236.16,9.84,201.72,1.170731707317073
42_BLACK HOLLOW_3495,20.0,282.24,23.52,470.4,0.6000000000000001
42_BLACK HOLLOW_3498,10.0,176.64000000000001,14.72,147.20000000000002,1.2
42_BLACK HOLLOW_35103,12.5,160.8,6.7,83.75,1.9200000000000002
42_BLACK HOLLOW_3524,4.5,88.19999999999999,14.7,66.14999999999999,1.3333333333333333
42_BLACK HOLLOW_35319,9.5,115.92,9.66,91.77,1.2631578947368423
42_BLACK HOLLOW_35375,13.5,453.78999999999996,19.73,266.355,1.7037037037037035
42_BLACK HOLLOW_35442,35.5,279.14000000000004,8.21,291.45500000000004,0.9577464788732395
42_BLACK HOLLOW_35646,9.5,139.32,11.61,110.29499999999999,1.2631578947368423
42_BLACK HOLLOW_35664,17.0,156.0,6.5,110.5,1.411764705882353
42_BLACK HOLLOW_35668,11.5,43.980000000000004,7.33,84.295,0.5217391304347826
42_BLACK HOLLOW_35670,7.5,87.96000000000001,7.33,54.975,1.6
42_BLACK HOLLOW_3579,14.5,213.12,8.88,128.76000000000002,1.6551724137931032
42_BLACK HOLLOW_35862,7.5,163.2,13.6,102.0,1.5999999999999999
42_BLACK HOLLOW_35918,12.0,110.33,6.489999999999999,77.88,1.4166666666666667
42_BLACK HOLLOW_36199,11.0,96.60000000000001,8.05,88.55000000000001,1.0909090909090908
42_BLACK HOLLOW_36523,14.5,248.16,10.34,149.93,1.6551724137931034
42_BLACK HOLLOW_36524,11.5,121.56,10.13,116.495,1.0434782608695652
42_BLACK HOLLOW_3656,34.0,919.54,19.99,679.66,1.3529411764705883
42_BLACK HOLLOW_3658,25.5,502.79999999999995,41.9,1068.45,0.4705882352941176
42_BLACK HOLLOW_36648,3.5,117.53999999999999,39.18,137.13,0.8571428571428571
42_BLACK HOLLOW_36859,9.0,79.44,6.62,59.58,1.3333333333333333
42_BLACK HOLLOW_37049,8.5,163.2,13.6,115.6,1.4117647058823528
42_BLACK HOLLOW_3727,25.0,52.92,1.47,36.75,1.44
42_BLACK HOLLOW_3733,4.0,503.76,83.96,335.84,1.5
42_BLACK HOLLOW_37401,23.5,189.35999999999999,5.26,123.61,1.5319148936170213
42_BLACK HOLLOW_37433,17.0,103.68,4.32,73.44,1.411764705882353
42_BLACK HOLLOW_3758,10.0,262.62,14.589999999999998,145.89999999999998,1.8000000000000003
42_BLACK HOLLOW_37735,9.5,90.96000000000001,7.58,72.01,1.263157894736842
42_BLACK HOLLOW_37786,18.0,141.9,6.45,116.10000000000001,1.222222222222222
42_BLACK HOLLOW_3780,12.5,154.65,10.31,128.875,1.2
42_BLACK HOLLOW_3790,5.5,213.89999999999998,35.65,196.075,1.0909090909090908
42_BLACK HOLLOW_37904,26.5,309.6,6.45,170.925,1.8113207547169812
42_BLACK HOLLOW_3794,6.5,166.62,27.77,180.505,0.9230769230769231
42_BLACK HOLLOW_38011,9.5,77.4,6.45,61.275,1.2631578947368423
42_BLACK HOLLOW_3808,37.5,448.85,9.55,358.125,1.2533333333333334
42_BLACK HOLLOW_38133,52.5,372.4,3.92,205.79999999999998,1.8095238095238095
42_BLACK HOLLOW_38197,8.5,96.60000000000001,8.05,68.42500000000001,1.4117647058823528
42_BLACK HOLLOW_3831,21.5,104.03999999999999,2.89,62.135000000000005,1.6744186046511624
42_BLACK HOLLOW_38369,30.5,324.0,9.0,274.5,1.180327868852459
42_BLACK HOLLOW_38441,28.5,321.6,6.7,190.95000000000002,1.6842105263157894
42_BLACK HOLLOW_38528,6.5,152.88,25.48,165.62,0.923076923076923
42_BLACK HOLLOW_3883,11.5,185.16,15.43,177.445,1.0434782608695652
42_BLACK HOLLOW_38888,31.5,793.36,16.88,531.7199999999999,1.4920634920634923
42_BLACK HOLLOW_39062,9.0,148.92000000000002,12.41,111.69,1.3333333333333335
42_BLACK HOLLOW_3919,20.5,202.79999999999998,8.45,173.225,1.170731707317073
42_BLACK HOLLOW_39384,38.0,322.56000000000006,8.96,340.48,0.9473684210526317
42_BLACK HOLLOW_39410,7.0,73.44,6.12,42.84,1.7142857142857142
42_BLACK HOLLOW_39412,13.0,70.56,5.88,76.44,0.9230769230769231
42_BLACK HOLLOW_3947,3.0,104.52000000000001,34.84,104.52000000000001,1.0
42_BLACK HOLLOW_39491,10.5,97.19999999999999,8.1,85.05,1.1428571428571428
42_BLACK HOLLOW_39593,15.0,113.94000000000001,6.330000000000001,94.95000000000002,1.2
42_BLACK HOLLOW_3961,13.5,218.04000000000002,18.17,245.29500000000002,0.888888888888889
42_BLACK HOLLOW_3969,15.0,176.04,14.67,220.05,0.7999999999999999
42_BLACK HOLLOW_39708,31.5,283.2,4.72,148.67999999999998,1.9047619047619049
42_BLACK HOLLOW_39983,15.5,142.01999999999998,7.89,122.295,1.161290322580645
42_BLACK HOLLOW_4050,13.0,209.28000000000003,8.72,113.36000000000001,1.8461538461538463
42_BLACK HOLLOW_4089,18.5,350.15999999999997,14.589999999999998,269.91499999999996,1.2972972972972974
42_BLACK HOLLOW_41062,7.0,142.92000000000002,11.91,83.37,1.7142857142857144
42_BLACK HOLLOW_41143,27.5,126.24,5.26,144.65,0.8727272727272727
42_BLACK HOLLOW_4174,15.0,518.16,21.59,323.85,1.5999999999999999
42_BLACK HOLLOW_41827,9.0,97.92,8.16,73.44,1.3333333333333335
42_BLACK HOLLOW_4187,13.0,295.54999999999995,12.85,167.04999999999998,1.7692307692307692
42_BLACK HOLLOW_41940,12.0,157.07999999999998,14.28,171.35999999999999,0.9166666666666666
42_BLACK HOLLOW_4196,13.5,179.04,7.46,100.71,1.777777777777778
42_BLACK HOLLOW_41970,18.5,211.44,8.81,162.985,1.2972972972972971
42_BLACK HOLLOW_42188,23.0,1224.3600000000001,34.01,782.2299999999999,1.5652173913043481
42_BLACK HOLLOW_4228,7.0,176.39999999999998,14.7,102.89999999999999,1.7142857142857142
42_BLACK HOLLOW_4229,21.5,426.29999999999995,14.7,316.05,1.3488372093023253
42_BLACK HOLLOW_4282,14.5,116.28,9.69,140.505,0.8275862068965517
42_BLACK HOLLOW_4283,6.5,166.07999999999998,13.84,89.96,1.846153846153846
42_BLACK HOLLOW_42874,50.5,273.12,11.38,574.69,0.4752475247524752
42_BLACK HOLLOW_42881,47.0,286.15999999999997,3.92,184.24,1.5531914893617018
42_BLACK HOLLOW_4299,13.0,117.24,9.77,127.00999999999999,0.9230769230769231
42_BLACK HOLLOW_43043,7.0,54.12,4.51,31.57,1.7142857142857142
42_BLACK HOLLOW_43129,13.0,197.25,7.89,102.57,1.9230769230769231
42_BLACK HOLLOW_43224,10.5,110.39999999999999,9.2,96.6,1.1428571428571428
42_BLACK HOLLOW_4334,10.0,153.24,25.54,255.39999999999998,0.6000000000000001
42_BLACK HOLLOW_43362,7.0,206.79000000000002,68.93,482.51000000000005,0.42857142857142855
42_BLACK HOLLOW_43808,25.5,118.79999999999998,3.3,84.14999999999999,1.4117647058823528
42_BLACK HOLLOW_43872,23.5,303.84000000000003,12.66,297.51,1.021276595744681
42_BLACK HOLLOW_43873,3.0,139.98,46.66,139.98,1.0
42_BLACK HOLLOW_43877,8.0,211.68,17.64,141.12,1.5
42_BLACK HOLLOW_4390,5.0,199.98,33.33,166.64999999999998,1.2000000000000002
42_BLACK HOLLOW_43918,10.0,93.48,7.79,77.9,1.2
42_BLACK HOLLOW_43920,13.0,96.60000000000001,8.05,104.65,0.9230769230769231
42_BLACK HOLLOW_4404,24.0,103.68,4.32,103.68,1.0
42_BLACK HOLLOW_44081,7.0,131.52,10.96,76.72,1.7142857142857144
42_BLACK HOLLOW_44084,11.5,95.28,7.94,91.31,1.0434782608695652
42_BLACK HOLLOW_44228,25.0,262.73,5.59,139.75,1.8800000000000001
42_BLACK HOLLOW_44292,8.5,100.56,8.38,71.23,1.4117647058823528
42_BLACK HOLLOW_44547,14.5,135.45,45.15,654.675,0.20689655172413793
42_BLACK HOLLOW_44620,8.5,107.30000000000001,10.73,91.205,1.1764705882352942
42_BLACK HOLLOW_44717,35.0,426.76,9.08,317.8,1.3428571428571427
42_BLACK HOLLOW_44734,22.5,195.84,5.44,122.4,1.5999999999999999
42_BLACK HOLLOW_44785,11.0,154.8,12.9,141.9,1.090909090909091
42_BLACK HOLLOW_44915,10.5,77.4,6.45,67.72500000000001,1.1428571428571428
42_BLACK HOLLOW_4528,2.0,320.58,106.86,213.72,1.5
42_BLACK HOLLOW_46096,14.0,13.6,6.8,95.2,0.14285714285714285
42_BLACK HOLLOW_46189,9.5,135.96,11.33,107.635,1.263157894736842
42_BLACK HOLLOW_4624,8.0,227.10000000000002,15.14,121.12,1.8750000000000002
42_BLACK HOLLOW_46297,8.0,92.88,7.74,61.92,1.4999999999999998
42_BLACK HOLLOW_46298,10.5,97.92,8.16,85.68,1.1428571428571428
42_BLACK HOLLOW_463,6.5,147.78,24.63,160.095,0.9230769230769231
42_BLACK HOLLOW_46380,15.0,108.35999999999999,9.03,135.45,0.7999999999999999
42_BLACK HOLLOW_46424,16.0,86.06,6.62,105.92,0.8125
42_BLACK HOLLOW_46458,19.5,246.71999999999997,7.71,150.345,1.6410256410256407
42_BLACK HOLLOW_46621,7.0,185.76,15.48,108.36,1.7142857142857142
42_BLACK HOLLOW_4664,3.5,83.31,27.77,97.195,0.8571428571428572
42_BLACK HOLLOW_46764,18.5,197.04000000000002,8.21,151.88500000000002,1.2972972972972974
42_BLACK HOLLOW_4682,11.5,323.04,26.92,309.58000000000004,1.0434782608695652
42_BLACK HOLLOW_4683,25.0,106.55999999999999,2.9599999999999995,73.99999999999999,1.4400000000000002
42_BLACK HOLLOW_4689,12.5,466.62,33.33,416.625,1.12
42_BLACK HOLLOW_4724,12.5,201.48,16.79,209.875,0.96
42_BLACK HOLLOW_4804,8.0,145.68,12.14,97.12,1.5
42_BLACK HOLLOW_4817,15.5,93.6,7.8,120.89999999999999,0.7741935483870968
42_BLACK HOLLOW_4818,10.5,82.61,7.51,78.855,1.0476190476190474
42_BLACK HOLLOW_4945,7.5,89.64,7.47,56.025,1.6
42_BLACK HOLLOW_5054,39.0,92.3,1.42,55.379999999999995,1.6666666666666667
42_BLACK HOLLOW_5128,13.0,215.52,8.98,116.74000000000001,1.846153846153846
42_BLACK HOLLOW_513,6.5,276.12,23.01,149.565,1.8461538461538463
42_BLACK HOLLOW_5134,12.5,124.68,10.39,129.875,0.9600000000000001
42_BLACK HOLLOW_5168,16.0,163.92000000000002,13.66,218.56,0.7500000000000001
42_BLACK HOLLOW_5195,9.0,56.64,4.72,42.48,1.3333333333333335
42_BLACK HOLLOW_5212,13.0,369.12,15.38,199.94,1.8461538461538463
42_BLACK HOLLOW_5251,73.5,85.67999999999999,0.72,52.919999999999995,1.619047619047619
42_BLACK HOLLOW_5270,35.0,58.900000000000006,1.55,54.25,1.0857142857142859
42_BLACK HOLLOW_5285,22.0,224.64,6.239999999999999,137.27999999999997,1.6363636363636367
42_BLACK HOLLOW_5318,7.0,223.79999999999998,18.65,130.54999999999998,1.7142857142857144
42_BLACK HOLLOW_5339,15.0,56.400000000000006,2.35,35.25,1.6
42_BLACK HOLLOW_5358,9.0,244.78999999999996,18.83,169.46999999999997,1.4444444444444444
42_BLACK HOLLOW_5401,57.0,440.79999999999995,4.64,264.47999999999996,1.6666666666666667
42_BLACK HOLLOW_5404,22.0,103.68,4.32,95.04,1.0909090909090908
42_BLACK HOLLOW_5480,12.0,180.54999999999998,7.85,94.19999999999999,1.9166666666666667
42_BLACK HOLLOW_5536,144.0,138.0,1.15,165.6,0.8333333333333334
42_BLACK HOLLOW_5560,11.5,230.21999999999997,12.79,147.08499999999998,1.565217391304348
42_BLACK HOLLOW_5566,18.0,343.2,11.44,205.92,1.6666666666666667
42_BLACK HOLLOW_5668,10.5,116.28,9.69,101.74499999999999,1.142857142857143
42_BLACK HOLLOW_5702,2.5,65.67,21.89,54.725,1.2
42_BLACK HOLLOW_5706,8.0,247.20000000000002,20.6,164.8,1.5
42_BLACK HOLLOW_5740,7.0,168.60000000000002,14.05,98.35000000000001,1.7142857142857144
